SUM(OrderQty),Name,ProductID,OrderDate
114,"Road-350-W Yellow, 48",976,"2014-05-01 00:00:00"
113,"Road-350-W Yellow, 40",973,"2013-10-30 00:00:00"
113,"Bike Wash - Dissolver",877,"2013-12-31 00:00:00"
113,"Short-Sleeve Classic Jersey, S",881,"2014-03-01 00:00:00"
113,"Men's Sports Shorts, M",849,"2013-04-30 00:00:00"
113,"Women's Tights, L",854,"2013-01-28 00:00:00"
113,"Sport-100 Helmet, Red",707,"2012-10-30 00:00:00"
113,"Long-Sleeve Logo Jersey, L",715,"2011-10-31 00:00:00"
113,"Long-Sleeve Logo Jersey, L",715,"2012-04-30 00:00:00"
113,"Road-650 Red, 62",761,"2012-07-31 00:00:00"
113,"Road-650 Black, 52",770,"2012-07-31 00:00:00"
113,"Mountain-200 Silver, 42",780,"2012-07-31 00:00:00"
112,"Long-Sleeve Logo Jersey, M",714,"2014-05-01 00:00:00"
112,"Road-650 Red, 44",762,"2012-12-31 00:00:00"
112,"Road-650 Red, 44",762,"2013-04-30 00:00:00"
112,"Mountain-200 Silver, 38",779,"2012-06-30 00:00:00"
112,"Touring-2000 Blue, 60",953,"2013-07-31 00:00:00"
112,"Road-350-W Yellow, 40",973,"2013-05-30 00:00:00"
112,"Road-350-W Yellow, 48",976,"2014-01-29 00:00:00"
112,"Road-750 Black, 48",998,"2014-03-31 00:00:00"
112,"Men's Bib-Shorts, M",856,"2013-02-28 00:00:00"
111,"Sport-100 Helmet, Red",707,"2013-02-28 00:00:00"
111,"Sport-100 Helmet, Blue",711,"2014-01-29 00:00:00"
111,"Road-650 Red, 60",760,"2013-02-28 00:00:00"
111,"Road-650 Black, 52",770,"2012-08-30 00:00:00"
111,"Short-Sleeve Classic Jersey, L",883,"2013-12-31 00:00:00"
110,"Long-Sleeve Logo Jersey, M",714,"2013-08-30 00:00:00"
110,"Road-650 Black, 52",770,"2013-02-28 00:00:00"
110,"Mountain-200 Black, 42",783,"2013-03-30 00:00:00"
110,"Mountain-200 Black, 42",783,"2013-10-30 00:00:00"
110,"ML Mountain Rear Wheel",824,"2012-07-31 00:00:00"
110,"Women's Tights, S",852,"2012-12-31 00:00:00"
110,"Touring-1000 Blue, 60",969,"2013-10-30 00:00:00"
110,"Road-350-W Yellow, 40",973,"2014-03-01 00:00:00"
109,"Touring-1000 Yellow, 60",957,"2014-05-01 00:00:00"
109,"Road-650 Red, 60",760,"2012-08-30 00:00:00"
109,"Road-650 Red, 44",762,"2013-01-28 00:00:00"
109,"Racing Socks, L",875,"2014-03-01 00:00:00"
109,"Women's Tights, S",852,"2013-01-28 00:00:00"
109,"Women's Tights, L",854,"2012-12-31 00:00:00"
109,"Men's Bib-Shorts, M",856,"2012-08-30 00:00:00"
108,"Mountain-200 Black, 38",782,"2014-01-29 00:00:00"
108,"Cable Lock",843,"2012-09-30 00:00:00"
108,"Men's Bib-Shorts, L",857,"2012-06-30 00:00:00"
108,"Sport-100 Helmet, Red",707,"2012-08-30 00:00:00"
108,"Long-Sleeve Logo Jersey, L",715,"2013-01-28 00:00:00"
108,"Road-650 Red, 60",760,"2013-04-30 00:00:00"
108,"HL Crankset",951,"2013-07-31 00:00:00"
108,"Road-350-W Yellow, 40",973,"2013-07-31 00:00:00"
108,"Patch Kit/8 Patches",873,"2013-06-30 00:00:00"
107,"Sport-100 Helmet, Blue",711,"2013-12-31 00:00:00"
107,"LL Road Frame - Red, 60",729,"2012-07-31 00:00:00"
107,"Road-650 Red, 62",761,"2012-12-31 00:00:00"
107,"Road-650 Black, 58",765,"2012-08-30 00:00:00"
107,"Mountain-200 Silver, 46",781,"2012-07-31 00:00:00"
107,"Mountain-200 Black, 38",782,"2013-10-30 00:00:00"
107,"LL Road Rear Wheel",826,"2012-09-30 00:00:00"
107,"Cable Lock",843,"2012-05-30 00:00:00"
107,"Touring-3000 Blue, 50",979,"2013-07-31 00:00:00"
107,"Road-750 Black, 48",998,"2013-08-30 00:00:00"
106,"Front Brakes",948,"2013-10-30 00:00:00"
106,"Touring-1000 Blue, 60",969,"2013-07-31 00:00:00"
106,"Road-750 Black, 48",998,"2013-10-30 00:00:00"
106,"Road-650 Red, 44",762,"2012-08-30 00:00:00"
106,"Mountain-200 Silver, 38",779,"2012-07-31 00:00:00"
106,"Mountain-200 Silver, 46",781,"2012-10-30 00:00:00"
106,"Bike Wash - Dissolver",877,"2014-01-29 00:00:00"
105,"Mountain Bike Socks, M",709,"2012-04-30 00:00:00"
105,"Sport-100 Helmet, Blue",711,"2011-10-01 00:00:00"
105,"Road-650 Red, 62",761,"2012-08-30 00:00:00"
105,"Mountain-200 Silver, 42",780,"2012-09-30 00:00:00"
105,"HL Road Pedal",940,"2013-06-30 00:00:00"
105,"Road-350-W Yellow, 40",973,"2013-09-30 00:00:00"
105,"ML Mountain Handlebars",809,"2012-07-31 00:00:00"
105,"HL Road Front Wheel",820,"2012-06-30 00:00:00"
104,"Mountain-200 Black, 42",783,"2013-09-30 00:00:00"
104,"ML Mountain Handlebars",809,"2012-06-30 00:00:00"
104,"ML Road Front Wheel",819,"2012-06-30 00:00:00"
104,"HL Mountain Rear Wheel",825,"2012-07-31 00:00:00"
104,"Men's Sports Shorts, M",849,"2012-08-30 00:00:00"
104,"AWC Logo Cap",712,"2011-10-31 00:00:00"
103,"AWC Logo Cap",712,"2011-07-01 00:00:00"
103,"Road-650 Red, 62",761,"2012-05-30 00:00:00"
103,"Mountain-200 Black, 38",782,"2012-10-30 00:00:00"
103,"Mountain-200 Black, 42",783,"2012-12-31 00:00:00"
103,"LL Road Rear Wheel",826,"2013-03-30 00:00:00"
103,"Half-Finger Gloves, S",858,"2013-08-30 00:00:00"
103,"Road-750 Black, 52",999,"2013-06-30 00:00:00"
102,"HL Mountain Pedal",937,"2013-06-30 00:00:00"
102,"Mountain Bike Socks, M",709,"2012-01-01 00:00:00"
102,"Road-650 Black, 52",770,"2013-04-30 00:00:00"
102,"Short-Sleeve Classic Jersey, S",881,"2014-03-31 00:00:00"
102,"Half-Finger Gloves, S",858,"2013-10-30 00:00:00"
102,"Half-Finger Gloves, M",859,"2012-05-30 00:00:00"
102,"Women's Mountain Shorts, M",868,"2013-06-30 00:00:00"
101,"Cable Lock",843,"2013-03-30 00:00:00"
101,"Full-Finger Gloves, M",862,"2013-01-28 00:00:00"
101,"Mountain Bike Socks, M",709,"2011-10-31 00:00:00"
101,"LL Road Frame - Red, 60",729,"2012-06-30 00:00:00"
101,"Touring-1000 Yellow, 60",957,"2013-07-31 00:00:00"
101,"Touring-3000 Yellow, 62",965,"2013-06-30 00:00:00"
101,"Road-750 Black, 48",998,"2014-01-29 00:00:00"
100,"Long-Sleeve Logo Jersey, XL",716,"2012-10-30 00:00:00"
100,"Mountain-200 Black, 42",783,"2014-05-01 00:00:00"
100,"ML Mountain Frame - Black, 48",832,"2013-03-30 00:00:00"
99,"ML Headset",806,"2012-06-30 00:00:00"
99,"ML Road Frame-W - Yellow, 44",835,"2012-07-31 00:00:00"
99,"Touring-2000 Blue, 54",972,"2013-07-31 00:00:00"
98,"Touring-1000 Yellow, 46",954,"2013-07-31 00:00:00"
98,"Road-750 Black, 48",998,"2014-05-01 00:00:00"
98,"Mountain-200 Silver, 38",779,"2013-07-31 00:00:00"
97,"Sport-100 Helmet, Blue",711,"2013-11-30 00:00:00"
97,"AWC Logo Cap",712,"2012-01-01 00:00:00"
97,"LL Road Frame - Black, 52",738,"2013-06-30 00:00:00"
97,"Road-650 Red, 60",760,"2012-03-30 00:00:00"
97,"Road-650 Black, 58",765,"2012-07-31 00:00:00"
97,"Touring-3000 Yellow, 44",961,"2013-10-30 00:00:00"
97,"Touring-1000 Blue, 46",966,"2013-06-30 00:00:00"
97,"Road-350-W Yellow, 40",973,"2013-12-31 00:00:00"
97,"Road-350-W Yellow, 48",976,"2013-12-31 00:00:00"
97,"Road-350-W Yellow, 48",976,"2014-03-01 00:00:00"
97,"Road-750 Black, 52",999,"2013-05-30 00:00:00"
97,"ML Road Frame-W - Yellow, 44",835,"2013-03-30 00:00:00"
96,"Classic Vest, M",865,"2014-01-29 00:00:00"
96,"LL Road Pedal",938,"2014-03-31 00:00:00"
96,"Touring-1000 Yellow, 46",954,"2013-10-30 00:00:00"
96,"Touring-2000 Blue, 54",972,"2014-05-01 00:00:00"
96,"Road-750 Black, 48",998,"2014-03-01 00:00:00"
96,"Road-650 Red, 62",761,"2013-04-30 00:00:00"
96,"Road-650 Red, 48",763,"2013-04-30 00:00:00"
96,"Road-650 Black, 52",770,"2012-10-30 00:00:00"
96,"Mountain-200 Silver, 42",780,"2013-06-30 00:00:00"
95,"Long-Sleeve Logo Jersey, M",714,"2012-08-30 00:00:00"
95,"Long-Sleeve Logo Jersey, M",714,"2013-04-30 00:00:00"
95,"LL Road Frame - Black, 52",738,"2013-07-31 00:00:00"
95,"Road-650 Black, 52",770,"2013-01-28 00:00:00"
95,"Mountain-200 Silver, 42",780,"2012-10-30 00:00:00"
95,"Mountain-200 Black, 38",782,"2013-04-30 00:00:00"
95,"ML Road Frame-W - Yellow, 44",835,"2012-05-30 00:00:00"
95,"Men's Sports Shorts, M",849,"2013-02-28 00:00:00"
95,"Half-Finger Gloves, S",858,"2013-09-30 00:00:00"
94,"Mountain-200 Black, 42",783,"2013-06-30 00:00:00"
94,"Men's Bib-Shorts, S",855,"2013-04-30 00:00:00"
94,"Sport-100 Helmet, Blue",711,"2012-12-31 00:00:00"
94,"LL Road Frame - Black, 52",738,"2012-05-30 00:00:00"
94,"Road-650 Black, 52",770,"2012-11-30 00:00:00"
94,"Touring-1000 Blue, 46",966,"2014-05-01 00:00:00"
94,"ML Mountain Frame-W - Silver, 40",904,"2013-05-30 00:00:00"
93,"Racing Socks, L",875,"2013-11-30 00:00:00"
93,"Sport-100 Helmet, Red",707,"2012-03-30 00:00:00"
93,"Road-650 Red, 60",760,"2012-11-30 00:00:00"
93,"Road-650 Black, 58",765,"2013-02-28 00:00:00"
93,"Road-250 Red, 44",789,"2012-09-30 00:00:00"
93,"ML Mountain Rear Wheel",824,"2013-04-30 00:00:00"
93,"ML Road Pedal",939,"2013-06-30 00:00:00"
93,"Front Derailleur",945,"2013-06-30 00:00:00"
93,Chain,952,"2013-10-30 00:00:00"
93,"HL Bottom Bracket",996,"2013-07-31 00:00:00"
93,"Road-750 Black, 48",998,"2013-09-30 00:00:00"
92,"Touring-3000 Blue, 54",958,"2013-07-31 00:00:00"
92,"Touring-3000 Yellow, 44",961,"2013-07-31 00:00:00"
92,"Touring-3000 Yellow, 50",962,"2013-07-31 00:00:00"
92,"Touring-2000 Blue, 54",972,"2013-09-30 00:00:00"
92,"Sport-100 Helmet, Black",708,"2012-03-30 00:00:00"
92,"Sport-100 Helmet, Blue",711,"2012-03-30 00:00:00"
92,"Road-650 Red, 62",761,"2012-10-30 00:00:00"
92,"Mountain-100 Silver, 42",772,"2011-10-01 00:00:00"
92,"Mountain-100 Black, 44",777,"2011-10-01 00:00:00"
92,"Mountain-200 Silver, 38",779,"2012-09-30 00:00:00"
92,"Mountain-200 Silver, 38",779,"2013-03-30 00:00:00"
92,"Patch Kit/8 Patches",873,"2013-07-31 00:00:00"
92,"HL Touring Frame - Yellow, 54",889,"2013-06-30 00:00:00"
92,"ML Headset",806,"2012-07-31 00:00:00"
92,"Cable Lock",843,"2013-04-30 00:00:00"
92,"Women's Tights, L",854,"2012-11-30 00:00:00"
91,"Mountain-200 Black, 42",783,"2012-10-30 00:00:00"
91,"Road-550-W Yellow, 40",798,"2012-06-30 00:00:00"
91,"Long-Sleeve Logo Jersey, L",715,"2012-11-30 00:00:00"
91,"Road-650 Red, 44",762,"2011-10-31 00:00:00"
91,"Road-650 Red, 44",762,"2012-11-30 00:00:00"
91,"Road-650 Red, 48",763,"2013-02-28 00:00:00"
91,"Road-650 Red, 52",764,"2012-06-30 00:00:00"
91,"LL Road Pedal",938,"2013-05-30 00:00:00"
91,Chain,952,"2013-06-30 00:00:00"
91,"Touring-1000 Yellow, 46",954,"2014-03-31 00:00:00"
91,"Touring-3000 Blue, 50",979,"2013-09-30 00:00:00"
91,"Racing Socks, M",874,"2014-05-01 00:00:00"
91,"LL Mountain Frame - Silver, 42",917,"2013-07-31 00:00:00"
90,"Racing Socks, M",874,"2013-05-30 00:00:00"
90,"Sport-100 Helmet, Black",708,"2011-10-01 00:00:00"
90,"Long-Sleeve Logo Jersey, XL",716,"2013-03-30 00:00:00"
90,"Mountain-200 Silver, 46",781,"2012-09-30 00:00:00"
90,"Mountain-200 Black, 38",782,"2013-12-31 00:00:00"
90,"Road-250 Red, 44",789,"2012-06-30 00:00:00"
90,"Road-250 Red, 48",790,"2012-06-30 00:00:00"
90,"ML Road Frame-W - Yellow, 44",835,"2012-09-30 00:00:00"
90,Minipump,844,"2012-10-30 00:00:00"
90,"Men's Bib-Shorts, S",855,"2012-05-30 00:00:00"
90,"Men's Bib-Shorts, S",855,"2013-03-30 00:00:00"
90,"Men's Bib-Shorts, L",857,"2012-07-31 00:00:00"
90,"Front Derailleur",945,"2014-05-01 00:00:00"
90,"Front Brakes",948,"2013-06-30 00:00:00"
90,"Touring-1000 Yellow, 60",957,"2014-01-29 00:00:00"
90,"Touring-3000 Yellow, 62",965,"2014-01-29 00:00:00"
90,"Touring-1000 Blue, 46",966,"2013-07-31 00:00:00"
90,"Touring-2000 Blue, 54",972,"2014-03-31 00:00:00"
90,"Road-350-W Yellow, 40",973,"2014-01-29 00:00:00"
90,"Road-750 Black, 52",999,"2013-09-30 00:00:00"
89,"HL Road Pedal",940,"2013-09-30 00:00:00"
89,"Touring-1000 Yellow, 60",957,"2013-09-30 00:00:00"
89,"Touring-1000 Blue, 46",966,"2013-09-30 00:00:00"
89,"Road-350-W Yellow, 40",973,"2013-08-30 00:00:00"
89,"Road-750 Black, 52",999,"2014-03-31 00:00:00"
89,"Mountain-300 Black, 44",787,"2012-06-30 00:00:00"
89,"Road-250 Red, 44",789,"2013-03-30 00:00:00"
89,"Road-550-W Yellow, 38",797,"2012-06-30 00:00:00"
89,"ML Mountain Frame - Black, 48",832,"2012-05-30 00:00:00"
88,"Road-250 Black, 44",793,"2012-06-30 00:00:00"
88,"Half-Finger Gloves, M",859,"2013-02-28 00:00:00"
88,"Mountain Bike Socks, M",709,"2011-08-31 00:00:00"
88,"Road-650 Red, 62",761,"2013-02-28 00:00:00"
88,"Mountain-200 Silver, 42",780,"2014-03-31 00:00:00"
88,"Touring-1000 Blue, 60",969,"2013-09-30 00:00:00"
87,"LL Mountain Pedal",935,"2013-06-30 00:00:00"
87,"LL Road Pedal",938,"2013-07-31 00:00:00"
87,"Touring-3000 Yellow, 62",965,"2013-07-31 00:00:00"
87,"Touring-3000 Yellow, 62",965,"2013-09-30 00:00:00"
87,"Mountain-200 Black, 42",783,"2013-07-31 00:00:00"
87,"Mountain-200 Black, 46",784,"2013-07-31 00:00:00"
87,"Mountain-300 Black, 40",786,"2012-07-31 00:00:00"
87,"HL Mountain Rear Wheel",825,"2012-09-30 00:00:00"
87,"Full-Finger Gloves, M",862,"2012-11-30 00:00:00"
87,"HL Touring Frame - Yellow, 54",889,"2013-07-31 00:00:00"
87,"LL Mountain Frame - Silver, 42",917,"2013-06-30 00:00:00"
87,"Long-Sleeve Logo Jersey, M",714,"2013-12-31 00:00:00"
87,"Road-450 Red, 52",758,"2011-10-01 00:00:00"
87,"Road-650 Red, 48",763,"2012-10-30 00:00:00"
87,"Road-650 Black, 52",770,"2011-10-01 00:00:00"
87,"Mountain-100 Silver, 38",771,"2011-10-01 00:00:00"
86,"Sport-100 Helmet, Blue",711,"2012-04-30 00:00:00"
86,"Road-650 Red, 60",760,"2011-10-01 00:00:00"
86,"Road-650 Black, 58",765,"2013-04-30 00:00:00"
86,"Mountain-200 Black, 38",782,"2013-02-28 00:00:00"
86,"Mountain-200 Black, 46",784,"2012-07-31 00:00:00"
86,"Mountain-300 Black, 40",786,"2012-06-30 00:00:00"
86,"Road-250 Black, 48",794,"2012-06-30 00:00:00"
86,"Road-550-W Yellow, 48",801,"2013-03-30 00:00:00"
86,"Women's Mountain Shorts, M",868,"2013-10-30 00:00:00"
86,"Front Derailleur",945,"2013-10-30 00:00:00"
86,"Road-350-W Yellow, 48",976,"2013-08-30 00:00:00"
86,"Road-350-W Yellow, 48",976,"2013-11-30 00:00:00"
86,"HL Touring Frame - Blue, 54",892,"2013-07-31 00:00:00"
86,"ML Mountain Frame-W - Silver, 42",905,"2013-07-31 00:00:00"
85,"ML Mountain Frame-W - Silver, 42",905,"2013-06-30 00:00:00"
85,"HL Mountain Seat/Saddle",910,"2013-06-30 00:00:00"
85,"Road-250 Black, 44",793,"2013-03-30 00:00:00"
85,"Road-550-W Yellow, 38",797,"2013-03-30 00:00:00"
85,"ML Mountain Frame - Black, 48",832,"2012-09-30 00:00:00"
85,"Full-Finger Gloves, S",861,"2012-06-30 00:00:00"
85,"Classic Vest, M",865,"2013-11-30 00:00:00"
85,"Sport-100 Helmet, Black",708,"2013-11-30 00:00:00"
85,"AWC Logo Cap",712,"2012-11-30 00:00:00"
85,"LL Road Frame - Red, 44",725,"2012-07-31 00:00:00"
85,"Road-650 Red, 52",764,"2012-09-30 00:00:00"
85,"Mountain-200 Silver, 38",779,"2014-05-01 00:00:00"
85,"HL Mountain Pedal",937,"2014-05-01 00:00:00"
85,"Touring-3000 Yellow, 44",961,"2013-06-30 00:00:00"
85,"Touring-3000 Yellow, 62",965,"2013-10-30 00:00:00"
85,"Touring-1000 Blue, 46",966,"2013-10-30 00:00:00"
85,"Road-750 Black, 48",998,"2013-12-31 00:00:00"
85,"Road-750 Black, 52",999,"2013-07-31 00:00:00"
85,"Road-750 Black, 52",999,"2013-10-30 00:00:00"
84,"LL Road Pedal",938,"2013-09-30 00:00:00"
84,Chain,952,"2014-05-01 00:00:00"
84,"Road-750 Black, 48",998,"2013-07-31 00:00:00"
84,"Mountain-200 Black, 38",782,"2012-05-30 00:00:00"
84,"Road-550-W Yellow, 48",801,"2012-06-30 00:00:00"
84,"LL Mountain Handlebars",808,"2012-06-30 00:00:00"
84,"ML Mountain Rear Wheel",824,"2012-09-30 00:00:00"
84,"ML Mountain Frame - Black, 44",831,"2012-06-30 00:00:00"
84,"Classic Vest, M",865,"2013-12-31 00:00:00"
84,"Patch Kit/8 Patches",873,"2013-05-30 00:00:00"
84,"ML Mountain Frame-W - Silver, 40",904,"2013-09-30 00:00:00"
84,"Road-650 Red, 48",763,"2012-08-30 00:00:00"
84,"Road-650 Black, 44",768,"2012-06-30 00:00:00"
84,"Mountain-200 Silver, 46",781,"2013-06-30 00:00:00"
83,"AWC Logo Cap",712,"2011-08-01 00:00:00"
83,"Long-Sleeve Logo Jersey, XL",716,"2012-08-30 00:00:00"
83,"Road-650 Red, 52",764,"2013-03-30 00:00:00"
83,"Road-650 Black, 52",770,"2011-07-01 00:00:00"
83,"Mountain-100 Silver, 44",773,"2012-03-30 00:00:00"
83,"Mountain-300 Black, 48",788,"2012-07-31 00:00:00"
83,"LL Mountain Front Wheel",815,"2012-07-31 00:00:00"
83,"HL Mountain Rear Wheel",825,"2013-03-30 00:00:00"
83,"Touring-1000 Yellow, 60",957,"2014-03-31 00:00:00"
83,"Touring-1000 Blue, 60",969,"2014-03-31 00:00:00"
82,"HL Mountain Pedal",937,"2013-10-30 00:00:00"
82,"Touring-1000 Yellow, 46",954,"2013-05-30 00:00:00"
82,"Touring-1000 Yellow, 60",957,"2013-10-30 00:00:00"
82,"Touring-3000 Yellow, 44",961,"2014-03-31 00:00:00"
82,"Touring-1000 Blue, 60",969,"2014-01-29 00:00:00"
82,"Mountain-200 Black, 42",783,"2012-05-30 00:00:00"
82,"Women's Tights, S",852,"2012-11-30 00:00:00"
82,"Half-Finger Gloves, M",859,"2012-09-30 00:00:00"
82,"Half-Finger Gloves, M",859,"2013-11-30 00:00:00"
82,"Road-450 Red, 58",754,"2011-10-01 00:00:00"
82,"Road-650 Red, 62",761,"2012-11-30 00:00:00"
82,"Mountain-200 Silver, 38",779,"2013-06-30 00:00:00"
82,"ML Mountain Frame-W - Silver, 40",904,"2013-10-30 00:00:00"
82,"LL Mountain Frame - Black, 44",925,"2013-06-30 00:00:00"
81,"Racing Socks, M",874,"2013-08-30 00:00:00"
81,"ML Mountain Frame-W - Silver, 40",904,"2014-05-01 00:00:00"
81,"Mountain-200 Black, 46",784,"2012-06-30 00:00:00"
81,"Mountain-200 Black, 46",784,"2012-09-30 00:00:00"
81,"Road-550-W Yellow, 38",797,"2012-09-30 00:00:00"
81,"Road-550-W Yellow, 40",798,"2013-03-30 00:00:00"
81,"ML Mountain Rear Wheel",824,"2012-10-30 00:00:00"
81,"LL Road Rear Wheel",826,"2012-07-31 00:00:00"
81,"ML Road Frame-W - Yellow, 44",835,"2013-05-30 00:00:00"
81,Minipump,844,"2013-02-28 00:00:00"
81,"LL Road Pedal",938,"2013-10-30 00:00:00"
81,"Touring-3000 Yellow, 44",961,"2014-01-29 00:00:00"
81,"Touring-2000 Blue, 54",972,"2013-10-30 00:00:00"
81,"Road-350-W Yellow, 40",973,"2014-05-01 00:00:00"
81,"Touring-3000 Blue, 50",979,"2014-05-01 00:00:00"
81,"Sport-100 Helmet, Black",708,"2013-01-28 00:00:00"
81,"Long-Sleeve Logo Jersey, M",714,"2013-02-28 00:00:00"
81,"Long-Sleeve Logo Jersey, L",715,"2012-01-01 00:00:00"
81,"LL Road Frame - Red, 60",729,"2012-05-30 00:00:00"
81,"LL Road Frame - Black, 52",738,"2012-07-31 00:00:00"
81,"Road-450 Red, 52",758,"2012-03-30 00:00:00"
81,"Road-650 Red, 48",763,"2013-01-28 00:00:00"
81,"Road-650 Black, 58",765,"2012-10-30 00:00:00"
81,"Road-650 Black, 44",768,"2013-03-30 00:00:00"
81,"Mountain-200 Silver, 38",779,"2013-09-30 00:00:00"
81,"Mountain-200 Silver, 38",779,"2014-03-31 00:00:00"
80,"Sport-100 Helmet, Red",707,"2014-01-29 00:00:00"
80,"Road-650 Black, 58",765,"2013-01-28 00:00:00"
80,"Mountain-200 Silver, 38",779,"2013-04-30 00:00:00"
80,"Mountain-200 Black, 42",783,"2013-04-30 00:00:00"
80,"Road-550-W Yellow, 38",797,"2013-07-31 00:00:00"
80,"ML Mountain Frame - Black, 48",832,"2012-10-30 00:00:00"
80,"ML Mountain Frame - Black, 48",832,"2013-04-30 00:00:00"
80,"ML Road Frame-W - Yellow, 44",835,"2013-07-31 00:00:00"
80,"Cable Lock",843,"2012-10-30 00:00:00"
80,"Men's Bib-Shorts, M",856,"2012-12-31 00:00:00"
80,"Men's Bib-Shorts, L",857,"2012-05-30 00:00:00"
80,"Women's Mountain Shorts, M",868,"2014-03-31 00:00:00"
80,"Hydration Pack - 70 oz.",880,"2013-12-31 00:00:00"
80,"HL Crankset",951,"2013-06-30 00:00:00"
80,"Touring-1000 Blue, 60",969,"2014-05-01 00:00:00"
80,"Road-750 Black, 52",999,"2014-03-01 00:00:00"
79,"Road-550-W Yellow, 40",798,"2012-09-30 00:00:00"
79,"Road-550-W Yellow, 42",799,"2012-09-30 00:00:00"
79,"LL Mountain Rear Wheel",823,"2012-06-30 00:00:00"
79,"ML Mountain Frame - Black, 44",831,"2012-07-31 00:00:00"
79,"Mountain Bike Socks, M",709,"2011-08-01 00:00:00"
79,"Mountain Bike Socks, M",709,"2012-01-29 00:00:00"
79,"LL Road Frame - Red, 48",726,"2012-06-30 00:00:00"
79,"Road-450 Red, 52",758,"2012-01-01 00:00:00"
79,"Road-650 Red, 44",762,"2012-01-01 00:00:00"
79,"Road-650 Red, 48",763,"2012-07-31 00:00:00"
79,"Mountain-200 Silver, 46",781,"2013-03-30 00:00:00"
79,"ML Mountain Seat/Saddle",909,"2013-07-31 00:00:00"
78,"Patch Kit/8 Patches",873,"2014-03-01 00:00:00"
78,"HL Mountain Seat/Saddle",910,"2013-07-31 00:00:00"
78,"Mountain-200 Black, 42",783,"2014-03-31 00:00:00"
78,"Road-250 Black, 44",793,"2012-12-31 00:00:00"
78,"ML Road Frame-W - Yellow, 48",836,"2012-06-30 00:00:00"
78,"HL Mountain Pedal",937,"2013-09-30 00:00:00"
78,"Touring-2000 Blue, 60",953,"2014-01-29 00:00:00"
78,"Touring-3000 Yellow, 44",961,"2014-05-01 00:00:00"
78,"Touring-3000 Blue, 50",979,"2013-10-30 00:00:00"
78,"Sport-100 Helmet, Red",707,"2013-11-30 00:00:00"
78,"Mountain Bike Socks, M",709,"2012-02-29 00:00:00"
78,"Long-Sleeve Logo Jersey, XL",716,"2014-03-01 00:00:00"
78,"Road-650 Red, 62",761,"2013-01-28 00:00:00"
78,"Mountain-100 Silver, 42",772,"2012-03-30 00:00:00"
78,"Mountain-100 Black, 38",775,"2011-10-01 00:00:00"
78,"Mountain-100 Black, 44",777,"2012-03-30 00:00:00"
78,"Mountain-200 Silver, 42",780,"2012-12-31 00:00:00"
77,"Sport-100 Helmet, Red",707,"2011-10-01 00:00:00"
77,"LL Road Frame - Red, 44",725,"2012-05-30 00:00:00"
77,"Road-650 Black, 60",766,"2012-06-30 00:00:00"
77,"Mountain-100 Black, 48",778,"2011-10-01 00:00:00"
77,"Road-250 Red, 52",791,"2012-06-30 00:00:00"
77,"Road-250 Red, 52",791,"2012-09-30 00:00:00"
77,"Road-250 Black, 52",795,"2013-03-30 00:00:00"
77,"Half-Finger Gloves, S",858,"2014-03-01 00:00:00"
77,"Half-Finger Gloves, L",860,"2013-06-30 00:00:00"
77,"LL Mountain Frame - Black, 44",925,"2013-07-31 00:00:00"
77,"ML Road Pedal",939,"2013-07-31 00:00:00"
77,"Touring-1000 Yellow, 46",954,"2014-05-01 00:00:00"
77,"Touring-1000 Yellow, 60",957,"2013-08-30 00:00:00"
77,"Touring-3000 Yellow, 62",965,"2014-03-31 00:00:00"
77,"Road-350-W Yellow, 40",973,"2013-11-30 00:00:00"
77,"Touring-3000 Blue, 50",979,"2014-01-29 00:00:00"
77,"Road-750 Black, 52",999,"2014-05-01 00:00:00"
76,"Touring-2000 Blue, 60",953,"2013-09-30 00:00:00"
76,"Mountain-300 Black, 40",786,"2012-09-30 00:00:00"
76,"Mountain-300 Black, 48",788,"2013-03-30 00:00:00"
76,"Road-550-W Yellow, 38",797,"2013-09-30 00:00:00"
76,"Road-550-W Yellow, 48",801,"2012-05-30 00:00:00"
76,"Road-550-W Yellow, 48",801,"2012-09-30 00:00:00"
76,"LL Mountain Handlebars",808,"2013-07-31 00:00:00"
76,"HL Road Front Wheel",820,"2012-09-30 00:00:00"
76,Minipump,844,"2013-04-30 00:00:00"
76,"Sport-100 Helmet, Blue",711,"2011-10-31 00:00:00"
76,"Long-Sleeve Logo Jersey, XL",716,"2012-03-30 00:00:00"
76,"Long-Sleeve Logo Jersey, XL",716,"2013-09-30 00:00:00"
76,"LL Road Frame - Red, 62",730,"2012-06-30 00:00:00"
76,"Road-650 Red, 62",761,"2012-03-30 00:00:00"
76,"Road-650 Black, 62",767,"2012-06-30 00:00:00"
76,"Road-650 Black, 44",768,"2012-12-31 00:00:00"
76,"Mountain-100 Black, 42",776,"2011-07-01 00:00:00"
76,"Hydration Pack - 70 oz.",880,"2014-01-29 00:00:00"
76,"ML Mountain Frame-W - Silver, 40",904,"2014-03-31 00:00:00"
76,"ML Mountain Seat/Saddle",909,"2013-06-30 00:00:00"
75,"Road-250 Black, 44",793,"2012-09-30 00:00:00"
75,"Road-250 Black, 48",794,"2013-03-30 00:00:00"
75,"Road-550-W Yellow, 48",801,"2013-10-30 00:00:00"
75,"ML Mountain Handlebars",809,"2012-09-30 00:00:00"
75,"HL Mountain Rear Wheel",825,"2013-04-30 00:00:00"
75,"LL Road Rear Wheel",826,"2013-02-28 00:00:00"
